task_id,repo,task_type,task_type_confidence,estimated_difficulty,build_success,docker_success,image_available,image_size_mb,image_last_updated,original_test_success,bug_reproducible,external_service_required,private_credential_required,missing_dependency,corrective_bug,fail_to_pass_count,pass_to_pass_count,screening_status,remove_reason,needs_manual_review,screening_notes,screening_stage
aws-cloudformation__cfn-lint-3908,aws-cloudformation/cfn-lint,bug_repair,0.85,Medium,,,1,753.2,2025-04-30T20:53:30.649138Z,,,0,0,,1,1,1251,keep,,0,,automatic
patroni__patroni-3072,patroni/patroni,bug_repair,0.9,Medium,,,1,470.0,2025-04-30T20:53:22.948619Z,,,1,0,,1,2,598,keep,,1,static hint: mentions network/external service -> manual review,automatic
aiogram__aiogram-1657,aiogram/aiogram,bug_repair,0.57,Hard,,,1,531.9,2025-04-30T20:54:05.700806Z,,,0,0,,1,4,1572,keep,,0,,automatic
yt-dlp__yt-dlp-11880,yt-dlp/yt-dlp,bug_repair,0.9,Easy,,,1,463.5,2025-04-30T20:54:01.384666Z,,,1,0,,1,1,625,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-17186,conan-io/conan,feature,0.9,Hard,,,1,542.2,2025-04-30T21:00:19.121886Z,,,0,0,,0,2,4058,remove,task_type=feature (not corrective bug repair),0,,automatic
conan-io__conan-16633,conan-io/conan,question,0.9,Easy,,,1,492.5,2025-04-30T20:58:08.282587Z,,,0,0,,0,1,3937,remove,task_type=question (not corrective bug repair),0,,automatic
sphinx-doc__sphinx-11904,sphinx-doc/sphinx,bug_repair,0.8,Easy,,,1,594.8,2025-04-30T20:55:51.62115Z,,,1,0,,1,1,1899,keep,,1,static hint: mentions network/external service -> manual review,automatic
pvlib__pvlib-python-2140,pvlib/pvlib-python,feature,0.9,Hard,,,1,1018.8,2025-04-30T20:58:11.875678Z,,,0,0,,0,6,1229,remove,task_type=feature (not corrective bug repair),0,,automatic
deepset-ai__haystack-9251,deepset-ai/haystack,unknown,0.2,Medium,,,1,4751.4,2025-04-30T21:07:34.189063Z,,,0,0,,0,4,2581,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
pytorch__torchtune-293,pytorch/torchtune,bug_repair,0.85,Medium,,,1,6352.0,2025-04-30T21:08:45.004954Z,,,0,0,,1,2,115,keep,,0,,automatic
deepset-ai__haystack-7362,deepset-ai/haystack,bug_repair,0.57,Hard,,,1,7512.1,2025-04-30T21:11:58.513098Z,,,0,0,,1,4,1159,keep,,0,,automatic
aws-cloudformation__cfn-lint-4008,aws-cloudformation/cfn-lint,bug_repair,0.57,Easy,,,1,735.2,2025-04-30T21:00:34.280151Z,,,0,0,,1,1,1343,keep,,0,,automatic
koxudaxi__datamodel-code-generator-2259,koxudaxi/datamodel-code-generator,bug_repair,0.85,Medium,,,1,592.3,2025-04-30T21:02:19.565196Z,,,0,0,,1,3,599,keep,,0,,automatic
deepset-ai__haystack-8879,deepset-ai/haystack,bug_repair,0.9,Medium,,,1,9042.9,2025-04-30T21:16:49.404318Z,,,1,0,,1,1,2209,keep,,1,very large image (9043 MB) -> slow environment; static hint: mentions network/external service -> manual review,automatic
conan-io__conan-17532,conan-io/conan,bug_repair,0.9,Easy,,,1,539.7,2025-04-30T21:08:30.046543Z,,,0,0,,1,1,4150,keep,,0,,automatic
deepset-ai__haystack-9242,deepset-ai/haystack,feature,0.9,Medium,,,1,9193.6,2025-04-30T21:21:48.765804Z,,,0,0,,0,1,2569,remove,task_type=feature (not corrective bug repair),1,very large image (9194 MB) -> slow environment,automatic
freqtrade__freqtrade-10208,freqtrade/freqtrade,unknown,0.2,Hard,,,1,8165.7,2025-04-30T21:22:16.774351Z,,,0,0,,0,1,3748,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; very large image (8166 MB) -> slow environment,automatic
aws-cloudformation__cfn-lint-3399,aws-cloudformation/cfn-lint,feature,0.72,Hard,,,1,748.9,2025-04-30T21:09:52.092609Z,,,1,0,,0,4,984,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3982,aws-cloudformation/cfn-lint,feature,0.9,Medium,,,1,728.5,2025-04-30T21:11:42.897348Z,,,0,0,,0,1,1292,remove,task_type=feature (not corrective bug repair),0,,automatic
privacyidea__privacyidea-4218,privacyidea/privacyidea,feature,0.9,Medium,,,1,574.8,2025-04-30T21:12:32.641533Z,,,0,0,,0,1,1760,remove,task_type=feature (not corrective bug repair),0,,automatic
deepset-ai__haystack-8969,deepset-ai/haystack,bug_repair,0.57,Medium,,,1,5324.6,2025-04-30T21:22:17.369377Z,,,1,0,,1,1,2216,keep,,1,static hint: mentions network/external service -> manual review,automatic
beeware__briefcase-1972,beeware/briefcase,bug_repair,0.8,Medium,,,1,448.8,2025-04-30T21:13:54.79993Z,,,1,0,,1,1,2943,keep,,1,static hint: mentions network/external service -> manual review,automatic
reata__sqllineage-637,reata/sqllineage,bug_repair,0.8,Hard,,,1,750.3,2025-04-30T21:16:36.680265Z,,,1,0,,1,1,422,keep,,1,static hint: mentions network/external service -> manual review,automatic
projectmesa__mesa-2279,projectmesa/mesa,bug_repair,0.85,Medium,,,1,641.3,2025-04-30T21:17:48.980212Z,,,1,0,,1,1,212,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-15439,conan-io/conan,question,0.9,Easy,,,1,599.5,2025-04-30T21:24:12.954732Z,,,0,0,,0,3,3571,remove,task_type=question (not corrective bug repair),0,,automatic
jpadilla__pyjwt-952,jpadilla/pyjwt,bug_repair,0.9,Easy,,,1,435.0,2025-04-30T21:18:52.707216Z,,,1,0,,1,1,262,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-4032,aws-cloudformation/cfn-lint,bug_repair,0.79,Medium,,,1,735.7,2025-04-30T21:20:01.231165Z,,,0,0,,1,1,1391,keep,,0,,automatic
reata__sqllineage-521,reata/sqllineage,bug_repair,0.8,Medium,,,1,749.5,2025-04-30T21:23:19.129239Z,,,0,0,,1,2,374,keep,,0,,automatic
deepset-ai__haystack-9270,deepset-ai/haystack,feature,0.9,Hard,,,1,4751.3,2025-04-30T21:31:28.444512Z,,,1,0,,0,18,2563,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
kozea__weasyprint-2416,Kozea/WeasyPrint,bug_repair,0.79,Hard,,,1,527.2,2025-04-30T21:23:00.154834Z,,,1,0,,1,1,2878,keep,,1,static hint: mentions network/external service -> manual review,automatic
icloud-photos-downloader__icloud_photos_downloader-1060,icloud-photos-downloader/icloud_photos_downloader,bug_repair,0.8,Easy,,,1,639.7,2025-04-30T21:24:18.763522Z,,,1,0,,1,1,174,keep,,1,static hint: mentions network/external service -> manual review,automatic
wemake-services__wemake-python-styleguide-3129,wemake-services/wemake-python-styleguide,bug_repair,0.57,Medium,,,1,569.1,2025-04-30T21:24:15.970204Z,,,0,0,,1,1,6985,keep,,1,very large pass_to_pass suite (6985 tests) -> long runtime,automatic
shapely__shapely-2120,shapely/shapely,bug_repair,0.8,Medium,,,1,456.4,2025-04-30T21:24:22.651596Z,,,0,0,,1,1,5414,keep,,0,,automatic
conan-io__conan-16849,conan-io/conan,bug_repair,0.9,Easy,,,1,543.0,2025-04-30T21:29:35.150639Z,,,1,0,,1,4,3956,keep,,1,static hint: mentions network/external service -> manual review,automatic
sissbruecker__linkding-1045,sissbruecker/linkding,unknown,0.2,Medium,,,1,672.5,2025-04-30T21:26:18.323132Z,,,1,0,,0,4,797,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
pydata__xarray-8784,pydata/xarray,feature,0.82,Medium,,,1,943.5,2025-04-30T21:26:31.685935Z,,,0,0,,0,3,14738,remove,task_type=feature (not corrective bug repair),1,very large pass_to_pass suite (14738 tests) -> long runtime,automatic
mikedh__trimesh-2363,mikedh/trimesh,bug_repair,0.79,Hard,,,1,676.4,2025-04-30T21:26:20.160504Z,,,1,0,,1,1,648,keep,,1,static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-1677,instructlab/instructlab,bug_repair,0.57,Medium,,,1,6798.3,2025-04-30T21:37:33.194964Z,,,0,0,,1,2,100,keep,,0,,automatic
deepset-ai__haystack-9026,deepset-ai/haystack,bug_repair,0.8,Medium,,,1,9041.2,2025-04-30T21:40:53.760806Z,,,1,1,,1,2,2332,remove,static hint: requires private credentials,1,very large image (9041 MB) -> slow environment; static hint: mentions network/external service -> manual review,automatic
pylint-dev__pylint-9534,pylint-dev/pylint,bug_repair,0.8,Medium,,,1,487.0,2025-04-30T21:27:24.520087Z,,,1,0,,1,1,1834,keep,,1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-6338,streamlink/streamlink,bug_repair,0.9,Easy,,,1,529.1,2025-04-30T21:28:42.977955Z,,,1,0,,1,13,6014,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6014 tests) -> long runtime,automatic
pylint-dev__pylint-9491,pylint-dev/pylint,bug_repair,0.79,Medium,,,1,453.6,2025-04-30T21:29:25.32328Z,,,0,0,,1,1,1850,keep,,0,,automatic
conan-io__conan-16552,conan-io/conan,bug_repair,0.9,Medium,,,1,501.2,2025-04-30T21:30:50.157816Z,,,1,0,,1,2,3914,keep,,1,static hint: mentions network/external service -> manual review,automatic
pvlib__pvlib-python-2400,pvlib/pvlib-python,bug_repair,0.8,Medium,,,1,725.0,2025-04-30T21:31:07.507846Z,,,0,0,,1,4,1193,keep,,0,,automatic
camel-ai__camel-516,camel-ai/camel,feature,0.64,Medium,,,1,8234.1,2025-04-30T21:44:16.106507Z,,,1,0,,0,1,187,remove,task_type=feature (not corrective bug repair),1,very large image (8234 MB) -> slow environment; static hint: mentions network/external service -> manual review,automatic
pallets__flask-5626,pallets/flask,feature,0.9,Hard,,,1,503.2,2025-04-30T21:32:28.217577Z,,,0,0,,0,1,483,remove,task_type=feature (not corrective bug repair),0,,automatic
keras-team__keras-19937,keras-team/keras,bug_repair,0.9,Hard,,,1,1829.0,2025-04-30T21:36:28.952423Z,,,1,0,,1,2,7125,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7125 tests) -> long runtime,automatic
keras-team__keras-20534,keras-team/keras,bug_repair,0.85,Easy,,,1,2873.4,2025-04-30T21:38:52.238289Z,,,1,0,,1,1,7913,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7913 tests) -> long runtime,automatic
conan-io__conan-15616,conan-io/conan,bug_repair,0.9,Medium,,,1,499.1,2025-04-30T21:39:59.394895Z,,,1,0,,1,1,3590,keep,,1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3389,aws-cloudformation/cfn-lint,bug_repair,0.9,Easy,,,1,749.2,2025-04-30T21:39:53.645054Z,,,0,0,,1,1,982,keep,,0,,automatic
sympy__sympy-27395,sympy/sympy,bug_repair,0.88,Medium,,,1,649.2,2025-04-30T21:38:54.631533Z,,,1,0,,1,5,12781,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (12781 tests) -> long runtime,automatic
fonttools__fonttools-3509,fonttools/fonttools,bug_repair,0.79,Easy,,,1,731.9,2025-04-30T21:40:42.158471Z,,,0,0,,1,1,4392,keep,,0,,automatic
reata__sqllineage-565,reata/sqllineage,bug_repair,0.8,Medium,,,1,750.0,2025-04-30T21:43:47.994824Z,,,0,0,,1,2,380,keep,,0,,automatic
matplotlib__matplotlib-28504,matplotlib/matplotlib,bug_repair,0.9,Hard,,,1,1148.9,2025-04-30T21:42:23.329451Z,,,1,0,,1,2,8116,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8116 tests) -> long runtime,automatic
matplotlib__matplotlib-27605,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1224.7,2025-04-30T21:42:57.69982Z,,,1,0,,1,1,7800,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7800 tests) -> long runtime,automatic
privacyidea__privacyidea-4233,privacyidea/privacyidea,build,0.66,Medium,,,1,575.9,2025-04-30T21:42:32.667461Z,,,0,0,,0,7,1774,remove,task_type=build (not corrective bug repair),0,,automatic
aws-cloudformation__cfn-lint-3920,aws-cloudformation/cfn-lint,bug_repair,0.79,Easy,,,1,752.0,2025-04-30T21:43:25.866025Z,,,0,0,,1,1,1252,keep,,0,,automatic
pdm-project__pdm-2688,pdm-project/pdm,feature,0.9,Hard,,,1,530.2,2025-04-30T21:43:35.472941Z,,,0,0,,0,2,807,remove,task_type=feature (not corrective bug repair),0,,automatic
slackapi__bolt-python-1272,slackapi/bolt-python,unknown,0.2,Medium,,,1,440.6,2025-04-30T21:43:42.057543Z,,,1,0,,0,3,356,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
instructlab__instructlab-2789,instructlab/instructlab,feature,0.9,Medium,,,1,7236.7,2025-04-30T21:55:55.592035Z,,,0,0,,0,1,214,remove,task_type=feature (not corrective bug repair),0,,automatic
aws-cloudformation__cfn-lint-4009,aws-cloudformation/cfn-lint,bug_repair,0.9,Medium,,,1,735.2,2025-04-30T21:45:01.491899Z,,,0,0,,1,1,1345,keep,,0,,automatic
reflex-dev__reflex-3580,reflex-dev/reflex,bug_repair,0.57,Easy,,,1,826.0,2025-04-30T21:45:58.169635Z,,,1,0,,1,1,2812,keep,,1,static hint: mentions network/external service -> manual review,automatic
keras-team__keras-19973,keras-team/keras,bug_repair,0.85,Medium,,,1,1786.5,2025-04-30T21:48:25.306252Z,,,1,0,,1,3,7371,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7371 tests) -> long runtime,automatic
qtile__qtile-5206,qtile/qtile,bug_repair,0.57,Hard,,,1,572.7,2025-04-30T21:46:23.050423Z,,,1,0,,1,1,1257,keep,,1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-5910,streamlink/streamlink,bug_repair,0.9,Hard,,,1,550.2,2025-04-30T21:45:40.862463Z,,,1,0,,1,6,6097,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6097 tests) -> long runtime,automatic
sissbruecker__linkding-1014,sissbruecker/linkding,feature,0.9,Hard,,,1,672.3,2025-04-30T21:47:31.152886Z,,,0,0,,0,2,778,remove,task_type=feature (not corrective bug repair),0,,automatic
keras-team__keras-20765,keras-team/keras,bug_repair,0.9,Medium,,,1,3172.4,2025-04-30T21:53:46.896399Z,,,1,0,,1,1,8255,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (8255 tests) -> long runtime,automatic
falconry__falcon-2322,falconry/falcon,unknown,0.2,Medium,,,1,432.4,2025-04-30T21:46:44.032214Z,,,0,0,,0,1,3425,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
conan-io__conan-17266,conan-io/conan,question,0.9,Medium,,,1,542.5,2025-04-30T21:49:56.056672Z,,,1,0,,0,1,4073,remove,task_type=question (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
aws-cloudformation__cfn-lint-3969,aws-cloudformation/cfn-lint,bug_repair,0.9,Hard,,,1,760.6,2025-04-30T21:49:22.610722Z,,,0,0,,1,1,1288,keep,,0,,automatic
sphinx-doc__sphinx-12647,sphinx-doc/sphinx,bug_repair,0.8,Hard,,,1,597.9,2025-04-30T21:49:41.89179Z,,,1,0,,1,1,2010,keep,,1,static hint: mentions network/external service -> manual review,automatic
sphinx-doc__sphinx-12197,sphinx-doc/sphinx,bug_repair,0.8,Medium,,,1,596.3,2025-04-30T21:50:24.264566Z,,,1,0,,1,1,2000,keep,,1,static hint: mentions network/external service -> manual review,automatic
aiogram__aiogram-1474,aiogram/aiogram,unknown,0.2,Medium,,,1,540.5,2025-04-30T21:50:33.27397Z,,,1,0,,0,1,1419,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review; static hint: mentions network/external service -> manual review,automatic
hiyouga__llama-factory-7623,hiyouga/LLaMA-Factory,bug_repair,0.86,Hard,,,1,7374.5,2025-04-30T22:02:21.927915Z,,,1,0,,1,2,114,keep,,1,static hint: mentions network/external service -> manual review,automatic
pdm-project__pdm-2544,pdm-project/pdm,feature,0.9,Hard,,,1,522.6,2025-04-30T21:51:23.061192Z,,,1,0,,0,1,801,remove,task_type=feature (not corrective bug repair),1,static hint: mentions network/external service -> manual review,automatic
python-babel__babel-1163,python-babel/babel,bug_repair,0.8,Easy,,,1,505.1,2025-04-30T21:52:15.699585Z,,,0,0,,1,8,7264,keep,,1,very large pass_to_pass suite (7264 tests) -> long runtime,automatic
urllib3__urllib3-3441,urllib3/urllib3,feature,0.82,Medium,,,1,491.6,2025-04-30T21:52:38.986717Z,,,0,0,,0,1,1926,remove,task_type=feature (not corrective bug repair),0,,automatic
beeware__briefcase-2125,beeware/briefcase,bug_repair,0.9,Hard,,,1,445.2,2025-04-30T21:53:39.256089Z,,,1,0,,1,98,2912,keep,,1,static hint: mentions network/external service -> manual review; large fail_to_pass set (98 tests),automatic
reflex-dev__reflex-3462,reflex-dev/reflex,bug_repair,0.79,Hard,,,1,774.7,2025-04-30T21:53:46.581771Z,,,1,0,,1,9,2778,keep,,1,static hint: mentions network/external service -> manual review,automatic
python-attrs__attrs-1410,python-attrs/attrs,bug_repair,0.85,Medium,,,1,493.7,2025-04-30T21:54:08.641313Z,,,1,0,,1,1,1423,keep,,1,static hint: mentions network/external service -> manual review,automatic
theoehrly__fast-f1-645,theOehrly/Fast-F1,bug_repair,0.9,Medium,,,1,1060.6,2025-04-30T21:56:17.188473Z,,,0,0,,1,1,390,keep,,0,,automatic
huggingface__smolagents-226,huggingface/smolagents,bug_repair,0.9,Medium,,,1,6868.7,2025-04-30T22:05:09.768303Z,,,1,0,,1,1,120,keep,,1,static hint: mentions network/external service -> manual review,automatic
python-babel__babel-1179,python-babel/babel,bug_repair,0.8,Medium,,,1,505.2,2025-04-30T21:56:08.867929Z,,,0,0,,1,7,7292,keep,,1,very large pass_to_pass suite (7292 tests) -> long runtime,automatic
matplotlib__matplotlib-27613,matplotlib/matplotlib,bug_repair,0.9,Medium,,,1,1150.7,2025-04-30T21:57:51.022272Z,,,1,0,,1,1,7799,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (7799 tests) -> long runtime,automatic
conan-io__conan-16847,conan-io/conan,bug_repair,0.9,Medium,,,1,503.1,2025-04-30T22:04:03.551049Z,,,1,0,,1,6,3949,keep,,1,static hint: mentions network/external service -> manual review,automatic
lss233__kirara-ai-1445,lss233/kirara-ai,build,0.77,Hard,,,1,558.4,2025-04-30T21:57:38.142444Z,,,1,1,,0,6,171,remove,task_type=build (not corrective bug repair); static hint: requires private credentials,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-15845,conan-io/conan,unknown,0.2,Hard,,,1,516.4,2025-04-30T22:00:01.713841Z,,,0,0,,0,1,3832,remove,task_type=unknown (not corrective bug repair),1,low task_type confidence -> manual review,automatic
aws-cloudformation__cfn-lint-3789,aws-cloudformation/cfn-lint,bug_repair,0.9,Hard,,,1,757.2,2025-04-30T21:59:36.480335Z,,,1,0,,1,3,1233,keep,,1,static hint: mentions network/external service -> manual review,automatic
streamlink__streamlink-6433,streamlink/streamlink,bug_repair,0.9,Medium,,,1,531.5,2025-04-30T22:00:51.795555Z,,,1,0,,1,3,6023,keep,,1,static hint: mentions network/external service -> manual review; very large pass_to_pass suite (6023 tests) -> long runtime,automatic
aiogram__aiogram-1469,aiogram/aiogram,bug_repair,0.57,Hard,,,1,526.3,2025-04-30T22:01:21.181532Z,,,1,0,,1,28,1406,keep,,1,static hint: mentions network/external service -> manual review,automatic
urllib3__urllib3-3273,urllib3/urllib3,bug_repair,0.8,Medium,,,1,479.0,2025-04-30T22:01:41.294523Z,,,1,0,,1,1,1732,keep,,1,static hint: mentions network/external service -> manual review,automatic
conan-io__conan-16776,conan-io/conan,bug_repair,0.9,Easy,,,1,444.2,2025-04-30T22:03:31.775849Z,,,0,0,,1,1,3946,keep,,0,,automatic
delgan__loguru-1236,Delgan/loguru,bug_repair,0.9,Medium,,,1,499.1,2025-04-30T22:02:10.086506Z,,,1,0,,1,3,1470,keep,,1,static hint: mentions network/external service -> manual review,automatic
