task_id,repo,split,base_commit,gold_commit,gold_commit_count,commit_urls,pull_number,pull_url,gold_patch_file,gold_files_changed,gold_loc_added,gold_loc_deleted,gold_modules_changed
pvlib__pvlib-python-2055,pvlib/pvlib-python,held_out,5d23f145efbe5b4ab44ceda5d29e16eecba288ff,c4b65e17c0a27da5982af88a901dcb068eb5311f,55,https://github.com/pvlib/pvlib-python/commit/6c4c32a1790da08a7bd8e70f5ed5f179f73b927d https://github.com/pvlib/pvlib-python/commit/9ce02d57e0387ad4e59a58a93c9709a6314879a7 https://github.com/pvlib/pvlib-python/commit/0ad7a68d2e01add674ce7e8f036b82b6f70cd27b https://github.com/pvlib/pvlib-python/commit/05961d2a721126a430a56d567fc07b3eb6b0d88a https://github.com/pvlib/pvlib-python/commit/45a36cb0dea1fb028479c673e1807ee13a5ae7d2 https://github.com/pvlib/pvlib-python/commit/b00a2d462de7c30c11d4592df3d7f81c8fa8cc94 https://github.com/pvlib/pvlib-python/commit/7bb7e0231ca96daf1e6f7d6aa9f7e1e14a5a6b24 https://github.com/pvlib/pvlib-python/commit/6d1ab576eee098a59389ded776732790ea333c23 https://github.com/pvlib/pvlib-python/commit/3fed2829cb598c49ab4786a61ae4376a79fe6191 https://github.com/pvlib/pvlib-python/commit/6f98df71f12e87a2d2abe729d8a4b74ce35e5884 https://github.com/pvlib/pvlib-python/commit/fe5b5c1d51e415b7113b3332b4d2c467171abc54 https://github.com/pvlib/pvlib-python/commit/97afcb8472f4df7dcc1d5fcbbb3cf002a94fe7f7 https://github.com/pvlib/pvlib-python/commit/defddfd3c2fd190b88992fa6cf941fb53768bd27 https://github.com/pvlib/pvlib-python/commit/a08ca7907a78b4fff8df15853f72f8839ead0da9 https://github.com/pvlib/pvlib-python/commit/6baa1ed369fdbe832ccef14de91780424680b728 https://github.com/pvlib/pvlib-python/commit/4515366b1270c8add07203c772bd579122120031 https://github.com/pvlib/pvlib-python/commit/83a61ba778664f34aae2a92e0584980ef6636c5e https://github.com/pvlib/pvlib-python/commit/745579c0f24b70996f1e20062b72718a2eeecf4d https://github.com/pvlib/pvlib-python/commit/b6d238a65de4ab6296c0a60ef354cde4b760831f https://github.com/pvlib/pvlib-python/commit/fa620033b04470f8959d3d9b36b1a311103b81c4 https://github.com/pvlib/pvlib-python/commit/5d80876dbbd5b930337182a7e46ffe9701e2a095 https://github.com/pvlib/pvlib-python/commit/3e9569445cca690508b2e2a83b09b1ed34b8d8b2 https://github.com/pvlib/pvlib-python/commit/59cb82bb00b7be70b10e0b904ea04bf56e42cfa6 https://github.com/pvlib/pvlib-python/commit/6e1c251961b8abc5bfb3e298901f5d00fa99e697 https://github.com/pvlib/pvlib-python/commit/0baa338dd319fc77b28e0a13e2e7c4b9d11ff83b https://github.com/pvlib/pvlib-python/commit/cd45c740c000aa4cdfc28dac4699f6b7c42ad936 https://github.com/pvlib/pvlib-python/commit/1e6914d486a54b9ef09d91e015229647f963d921 https://github.com/pvlib/pvlib-python/commit/dd78f3ea19ae4185dba52d0d887b46fcd49a5ff9 https://github.com/pvlib/pvlib-python/commit/35e07566f39d15acfa07c65800f7fdee83f98ac0 https://github.com/pvlib/pvlib-python/commit/758ea985e8ad61e7d80b6201087b4cd7af98ff09 https://github.com/pvlib/pvlib-python/commit/5102347d9cbb599f292c215ef5db05a603d7742a https://github.com/pvlib/pvlib-python/commit/1c940fb512360cc2362a6f0d1079878dcdf11811 https://github.com/pvlib/pvlib-python/commit/12c6a4927613b0e0f47d3b0d40d761d157eca5d4 https://github.com/pvlib/pvlib-python/commit/ab7d307581e3e89ebf42aecab8b965c72923fd74 https://github.com/pvlib/pvlib-python/commit/82aa0df60e462e6bf7b929d0df99dfbeb111455d https://github.com/pvlib/pvlib-python/commit/c4862b5c2f4c07d38f2ccc0cabc8e6b5d5190a18 https://github.com/pvlib/pvlib-python/commit/57d052e279b68d81ab84fd6570619751cfb3fa5b https://github.com/pvlib/pvlib-python/commit/85eae01cbf4ca9c3e0aba4f9f3819ddb44ebea9e https://github.com/pvlib/pvlib-python/commit/3fc557966c863360340719eb1637bfe451a0b762 https://github.com/pvlib/pvlib-python/commit/f255e8b72e0db1eb135191b3286ce9b2e993d6d1 https://github.com/pvlib/pvlib-python/commit/63df590d1cdfbc640dabd3383c8f8dc8b209787e https://github.com/pvlib/pvlib-python/commit/639ce7f819eccad5a99f3c3abaefaa38c2d3005e https://github.com/pvlib/pvlib-python/commit/33f778f8b18c9a82f256cf288ee3e3847eafc1d2 https://github.com/pvlib/pvlib-python/commit/16f0e5aeb5f92da5fe9d52d313efc64e9b23743f https://github.com/pvlib/pvlib-python/commit/274595412aeb72c379bd04014eaf008661733326 https://github.com/pvlib/pvlib-python/commit/eb2707fcc1eaf329ea5efff9ce02ff5f0f3057a2 https://github.com/pvlib/pvlib-python/commit/ab953b59f501e11a35ba0edfc7c7aac6484e33b1 https://github.com/pvlib/pvlib-python/commit/b8246c0b01dfd274205a16f87a3a1dab992089af https://github.com/pvlib/pvlib-python/commit/7da25f4fa63233945e624e6f2f4f3b33b38d7f94 https://github.com/pvlib/pvlib-python/commit/70d06cb16c03ce093ff9d67831cf455baecd1195 https://github.com/pvlib/pvlib-python/commit/dea79d3ae730138c3c51730cfd5f892e90da32e4 https://github.com/pvlib/pvlib-python/commit/2143c94a7b0fbf21d057666434beee936f7aa15c https://github.com/pvlib/pvlib-python/commit/80a6afb2f87ce16f3e4ad8125f572da16a72a982 https://github.com/pvlib/pvlib-python/commit/87cd7193630b56647ade3945da8b288722fa4f60 https://github.com/pvlib/pvlib-python/commit/c4b65e17c0a27da5982af88a901dcb068eb5311f,2055,https://github.com/pvlib/pvlib-python/pull/2055,gold/patches/pvlib__pvlib-python-2055.patch,7,119,62,2
streamlink__streamlink-6381,streamlink/streamlink,discovery,3d6a5fe55faadd4e3b242c65b2aed2fd76e1b9b9,6b9aca24de9397eb44fce8dd43d018d805327569,1,https://github.com/streamlink/streamlink/commit/6b9aca24de9397eb44fce8dd43d018d805327569,6381,https://github.com/streamlink/streamlink/pull/6381,gold/patches/streamlink__streamlink-6381.patch,1,146,71,1
koxudaxi__datamodel-code-generator-2305,koxudaxi/datamodel-code-generator,discovery,94c21e65f177d8f15a8ab806167037d668c88571,33036139c9a7f0e895e8282dd810dc260f624ca5,1,https://github.com/koxudaxi/datamodel-code-generator/commit/33036139c9a7f0e895e8282dd810dc260f624ca5,2305,https://github.com/koxudaxi/datamodel-code-generator/pull/2305,gold/patches/koxudaxi__datamodel-code-generator-2305.patch,3,107,103,2
fonttools__fonttools-3559,fonttools/fonttools,discovery,5e6b12d12fa08abafbeb7570f47707fbedf69a45,97929b32369514642280be56c75d4e3c563efe09,1,https://github.com/fonttools/fonttools/commit/97929b32369514642280be56c75d4e3c563efe09,3559,https://github.com/fonttools/fonttools/pull/3559,gold/patches/fonttools__fonttools-3559.patch,4,174,8,2
pylint-dev__pylint-9817,pylint-dev/pylint,discovery,6236b919309ae02702ee15b2b6bde71cc64ad4ad,fcf9cf44666d0459d47bff56cd647a20b3dba1fe,1,https://github.com/pylint-dev/pylint/commit/fcf9cf44666d0459d47bff56cd647a20b3dba1fe,9817,https://github.com/pylint-dev/pylint/pull/9817,gold/patches/pylint-dev__pylint-9817.patch,2,19,4,2
python-attrs__attrs-1417,python-attrs/attrs,held_out,19943b775d40c018e844f2cb1728442f58112a3b,017f9a984fab30fdf5774e966d481d4f49d07573,2,https://github.com/python-attrs/attrs/commit/f0beb60f55b00837c7500f5462c4a8417ea639e4 https://github.com/python-attrs/attrs/commit/017f9a984fab30fdf5774e966d481d4f49d07573,1417,https://github.com/python-attrs/attrs/pull/1417,gold/patches/python-attrs__attrs-1417.patch,1,1,1,1
keras-team__keras-19685,keras-team/keras,held_out,1353b11f343f06da7e8739369668de86d4875f23,7398ac5ac6d6b2fef43cf67256c15351dcc04f61,1,https://github.com/keras-team/keras/commit/7398ac5ac6d6b2fef43cf67256c15351dcc04f61,19685,https://github.com/keras-team/keras/pull/19685,gold/patches/keras-team__keras-19685.patch,6,79,18,1
fonttools__fonttools-3457,fonttools/fonttools,discovery,84ebc7d34510720858db4916103b41dcd7f28730,345d6b2f815b3e6bd6fd2127ca12b66ced604d1c,1,https://github.com/fonttools/fonttools/commit/345d6b2f815b3e6bd6fd2127ca12b66ced604d1c,3457,https://github.com/fonttools/fonttools/pull/3457,gold/patches/fonttools__fonttools-3457.patch,1,5,1,1
pytorch__torchtune-997,pytorch/torchtune,held_out,f35e5d6a840e1aeadefa92e87fd331c4798a0022,743eb983831533d957b9f14901d61090b759a371,3,https://github.com/pytorch/torchtune/commit/c03c3ad5f26bade1bd5bfac8d1f1bfc99bbb9dc7 https://github.com/pytorch/torchtune/commit/77f70d5e77cbb27e0495409b729ae5987c483438 https://github.com/pytorch/torchtune/commit/743eb983831533d957b9f14901d61090b759a371,997,https://github.com/pytorch/torchtune/pull/997,gold/patches/pytorch__torchtune-997.patch,1,6,2,1
aiogram__aiogram-1665,aiogram/aiogram,pilot,02683b8c3736b87f7af6ab86d4e1f56932309b0e,7affccef0a99b9568122dd688e6074c5c56f4940,1,https://github.com/aiogram/aiogram/commit/7affccef0a99b9568122dd688e6074c5c56f4940,1665,https://github.com/aiogram/aiogram/pull/1665,gold/patches/aiogram__aiogram-1665.patch,2,33,4,2
urllib3__urllib3-3428,urllib3/urllib3,held_out,528b0b69d2b66c4c7b99a5f13c314001b0bd91fa,1c77e9fda4c49067175c7e87b544aa21e34a7ecf,1,https://github.com/urllib3/urllib3/commit/1c77e9fda4c49067175c7e87b544aa21e34a7ecf,3428,https://github.com/urllib3/urllib3/pull/3428,gold/patches/urllib3__urllib3-3428.patch,3,4,1,3
conan-io__conan-15485,conan-io/conan,held_out,2c22ae5a2e9ae968148948dd416faa051c3964e3,2a90d5c4baeb52d14e200c1956bb4afc1bb304fc,5,https://github.com/conan-io/conan/commit/b592d75b5dc817775203777f0a47658c52e18ac4 https://github.com/conan-io/conan/commit/627291d4bd147051f84ea80985d458ccef9210d7 https://github.com/conan-io/conan/commit/6ee27b3139e10ff9895a779d47cda9dbe343aa6a https://github.com/conan-io/conan/commit/93b264c1f0a48c48a081869174eff3911021c586 https://github.com/conan-io/conan/commit/2a90d5c4baeb52d14e200c1956bb4afc1bb304fc,15485,https://github.com/conan-io/conan/pull/15485,gold/patches/conan-io__conan-15485.patch,2,11,6,2
pvlib__pvlib-python-1977,pvlib/pvlib-python,held_out,780c3ab8536db878ebcc65abd0ec90483005c658,53c55172169f3624fe2e582a7dc7b130b3ec7751,7,https://github.com/pvlib/pvlib-python/commit/b582472eed9b2aa2868eff02caa3e7843057e6c0 https://github.com/pvlib/pvlib-python/commit/0f8da57e63261ee4d18ed03f39c580cefdab4720 https://github.com/pvlib/pvlib-python/commit/fe1e67648fe2e133d9d932c8fb7e731db230a747 https://github.com/pvlib/pvlib-python/commit/2f36d7c5a4787892a85b8c3a1c84002643c6a8df https://github.com/pvlib/pvlib-python/commit/ecfa727297aa1fb904b2a75a25ea6b4b6efb4a55 https://github.com/pvlib/pvlib-python/commit/3cd6e6335a04876333a090bf5291667cc675f02b https://github.com/pvlib/pvlib-python/commit/53c55172169f3624fe2e582a7dc7b130b3ec7751,1977,https://github.com/pvlib/pvlib-python/pull/1977,gold/patches/pvlib__pvlib-python-1977.patch,2,12,6,2
koxudaxi__datamodel-code-generator-1999,koxudaxi/datamodel-code-generator,discovery,b1c0f22ad8c192a3de34a0be4c7671d83cd52b6d,3d434536c540bd2197dddc952d60e01ae520ef8c,16,https://github.com/koxudaxi/datamodel-code-generator/commit/75d0f86e2a8ccfb92831649c219e741897236ca6 https://github.com/koxudaxi/datamodel-code-generator/commit/88dbd1b703f7570d7a90c3e7209e72d77b20d6ac https://github.com/koxudaxi/datamodel-code-generator/commit/3f08a5cf80d10fc4b58639befff0329a3204c370 https://github.com/koxudaxi/datamodel-code-generator/commit/75114d5d540df36bdaa353ecff3cfdf86e6b4931 https://github.com/koxudaxi/datamodel-code-generator/commit/6eee2a9b86922c1fa396b69a28d185206a8e3fd6 https://github.com/koxudaxi/datamodel-code-generator/commit/f11a51c4a69ca2dd8a9c75db18a43fea964b53e4 https://github.com/koxudaxi/datamodel-code-generator/commit/50ce128adf8f56acb4aa8f1021ccf10d09d7f3bf https://github.com/koxudaxi/datamodel-code-generator/commit/cccb3eba354974ea8cfcf87cd40b715108130361 https://github.com/koxudaxi/datamodel-code-generator/commit/5de8acf04a1942e13bf38d9051f83b7d22bf0f6c https://github.com/koxudaxi/datamodel-code-generator/commit/ddbec6a346ed67e2102fc187a8efa005501ded0f https://github.com/koxudaxi/datamodel-code-generator/commit/6091a7856626d82a823b0a117b07487dddc53b6a https://github.com/koxudaxi/datamodel-code-generator/commit/dc25188e6539d5912b3a964441772af8041b3375 https://github.com/koxudaxi/datamodel-code-generator/commit/ec64a72a66e9329c47b7bb884ab892eaf8ed38d5 https://github.com/koxudaxi/datamodel-code-generator/commit/1cefb145f213a8511273fc4afdb05a014365c57d https://github.com/koxudaxi/datamodel-code-generator/commit/06d25838a04fb95874f7c8a46b0cb08ea44a020b https://github.com/koxudaxi/datamodel-code-generator/commit/3d434536c540bd2197dddc952d60e01ae520ef8c,1999,https://github.com/koxudaxi/datamodel-code-generator/pull/1999,gold/patches/koxudaxi__datamodel-code-generator-1999.patch,1,14,4,1
pydata__xarray-9498,pydata/xarray,held_out,bb539d8e89fa7601e69fb9dbf849b051c61a3a31,cee4b142b887151ab26b351b9d9cb11d27397f8d,20,https://github.com/pydata/xarray/commit/bab549b0c02cc267a4ccb6251f33d64f3e231e7d https://github.com/pydata/xarray/commit/b31f75e0ec215d23cd0c9c4da5206ab6d7b40ce5 https://github.com/pydata/xarray/commit/6c83b68c878ea2290bd4fbe1f9fa0199445fba5f https://github.com/pydata/xarray/commit/8331839baadb3c218872cf1bf061817484e90024 https://github.com/pydata/xarray/commit/a38b4fe0314ec26ecaea2da2308f63ac08e3fbdd https://github.com/pydata/xarray/commit/b290dcecbd180ce4378103db74aa4bc691affdbf https://github.com/pydata/xarray/commit/5e5bd776ef6d0a7333dc91598da9e65fedff6c90 https://github.com/pydata/xarray/commit/1d2d03573f9da9191fd1c1a0e18873470cb26857 https://github.com/pydata/xarray/commit/76de275b62799f69d95b35956afc20c3169a6c7c https://github.com/pydata/xarray/commit/9ee5eea73d09074e09a7ff84cf8bc95acf077438 https://github.com/pydata/xarray/commit/2970532719e47afce2fa23ee1e7cff1b856fa508 https://github.com/pydata/xarray/commit/74a85b022f740986573cb257b9cd169d15cec14c https://github.com/pydata/xarray/commit/039674f9332112710cf9c9783baab19a23ff31dc https://github.com/pydata/xarray/commit/f3c661f0f28ceeb90d78c8cae6d0da35b4f79db6 https://github.com/pydata/xarray/commit/3bb45d60ddab1a8d60a4cc01b246f59d64b08a66 https://github.com/pydata/xarray/commit/ddf109f094d803c36989c1bdbb6fa4706d7112a1 https://github.com/pydata/xarray/commit/5fb86ad9f0a13472de4fcea8a4cf0bc1daeaf1c6 https://github.com/pydata/xarray/commit/69e7f122c92b3b11e56d2cce94c5e894bcd58416 https://github.com/pydata/xarray/commit/b5f0bd364445566e92e97e0d1c3265363560b9fd https://github.com/pydata/xarray/commit/cee4b142b887151ab26b351b9d9cb11d27397f8d,9498,https://github.com/pydata/xarray/pull/9498,gold/patches/pydata__xarray-9498.patch,2,98,68,2
streamlink__streamlink-6328,streamlink/streamlink,discovery,f3c3546925897243edb4e3ba42210c5262ce74cf,42209425866ed6797ad2c8a668ccb0b1d46cea36,1,https://github.com/streamlink/streamlink/commit/42209425866ed6797ad2c8a668ccb0b1d46cea36,6328,https://github.com/streamlink/streamlink/pull/6328,gold/patches/streamlink__streamlink-6328.patch,1,4,22,1
koxudaxi__datamodel-code-generator-2327,koxudaxi/datamodel-code-generator,discovery,2edac1defc9ba641a91cd96dd2d06ab5419faf62,8c3e576a9e0fbe276e9e55eb481365b9579f2ec7,4,https://github.com/koxudaxi/datamodel-code-generator/commit/f3a4779f28ecd136090f5e939d1e434c663ec3d1 https://github.com/koxudaxi/datamodel-code-generator/commit/fdb826b88c933ae7f52906b53d9355233dfe0385 https://github.com/koxudaxi/datamodel-code-generator/commit/7ca92478032d778a9000379a6ba2682cd48ed4e0 https://github.com/koxudaxi/datamodel-code-generator/commit/8c3e576a9e0fbe276e9e55eb481365b9579f2ec7,2327,https://github.com/koxudaxi/datamodel-code-generator/pull/2327,gold/patches/koxudaxi__datamodel-code-generator-2327.patch,1,2,1,1
sissbruecker__linkding-863,sissbruecker/linkding,discovery,ebed0c050d61366dc81aea41e75bbbf86bde0963,ec55e6dd905a95590c53e3fc2a166b478363227a,1,https://github.com/sissbruecker/linkding/commit/ec55e6dd905a95590c53e3fc2a166b478363227a,863,https://github.com/sissbruecker/linkding/pull/863,gold/patches/sissbruecker__linkding-863.patch,6,43,1,1
conan-io__conan-15499,conan-io/conan,held_out,2c22ae5a2e9ae968148948dd416faa051c3964e3,b8ca3f67ff4fb312a4f36f16cbb1d31da10459a0,1,https://github.com/conan-io/conan/commit/b8ca3f67ff4fb312a4f36f16cbb1d31da10459a0,15499,https://github.com/conan-io/conan/pull/15499,gold/patches/conan-io__conan-15499.patch,2,3,1,1
icloud-photos-downloader__icloud_photos_downloader-1082,icloud-photos-downloader/icloud_photos_downloader,pilot,b69c9a125d9202828ef7aa679d51a4b5365f10ba,47eef38d832285980a5eefec7f2dcf9be02437c2,3,https://github.com/icloud-photos-downloader/icloud_photos_downloader/commit/16cb165d7a8ded55a3613a4f55f06895a875fc5d https://github.com/icloud-photos-downloader/icloud_photos_downloader/commit/ceffcdc6961f2d3c26ea8eb6d68aa8ed77c302a1 https://github.com/icloud-photos-downloader/icloud_photos_downloader/commit/47eef38d832285980a5eefec7f2dcf9be02437c2,1082,https://github.com/icloud-photos-downloader/icloud_photos_downloader/pull/1082,gold/patches/icloud-photos-downloader__icloud_photos_downloader-1082.patch,4,63,40,2
qtile__qtile-4953,qtile/qtile,discovery,ff90e5cfae7418ad62d0accc3cb38757fca2cdb9,a7d72ba5203255dedb58c2e8ea295bda95509f2e,1,https://github.com/qtile/qtile/commit/a7d72ba5203255dedb58c2e8ea295bda95509f2e,4953,https://github.com/qtile/qtile/pull/4953,gold/patches/qtile__qtile-4953.patch,1,4,1,1
jupyterlab__jupyter-ai-717,jupyterlab/jupyter-ai,discovery,0a6a0296e61e04936d8ef97d5fbdbc1a6d2575f4,4dcf8852af9dfccf1163b65dada487f5e1c414a8,2,https://github.com/jupyterlab/jupyter-ai/commit/183b953030eda32f8fcbb06f20edb0bebb8d20d4 https://github.com/jupyterlab/jupyter-ai/commit/4dcf8852af9dfccf1163b65dada487f5e1c414a8,717,https://github.com/jupyterlab/jupyter-ai/pull/717,gold/patches/jupyterlab__jupyter-ai-717.patch,8,365,262,2
beeware__briefcase-1598,beeware/briefcase,held_out,7d689209e70625938af7549bdd17feac79436b2f,4886cb8cf2ff91bbd8cbaa7ff246befb1d1703bf,2,https://github.com/beeware/briefcase/commit/5571005ff6d2f499a26bbe7cab6671c5440216cb https://github.com/beeware/briefcase/commit/4886cb8cf2ff91bbd8cbaa7ff246befb1d1703bf,1598,https://github.com/beeware/briefcase/pull/1598,gold/patches/beeware__briefcase-1598.patch,3,49,33,2
encode__starlette-2711,encode/starlette,pilot,b68a142a356ede730083347f254e1eae8b5c803e,a3724fc62a29a0b5463d40697faa6d7298411770,1,https://github.com/encode/starlette/commit/a3724fc62a29a0b5463d40697faa6d7298411770,2711,https://github.com/encode/starlette/pull/2711,gold/patches/encode__starlette-2711.patch,1,1,1,1
pdm-project__pdm-2800,pdm-project/pdm,discovery,bf07ca9344e6e161bacfda47fa38ffcd6b55d452,791b459ac7b1ef2f1d727dc941b3147f389441c7,2,https://github.com/pdm-project/pdm/commit/028762a8a53c2b4b600cab20ceb1b99e4f785054 https://github.com/pdm-project/pdm/commit/791b459ac7b1ef2f1d727dc941b3147f389441c7,2800,https://github.com/pdm-project/pdm/pull/2800,gold/patches/pdm-project__pdm-2800.patch,2,2,1,2
shapely__shapely-2224,shapely/shapely,discovery,5b61787eb708db4990a8eb40bf4c069d04d3aa24,99dc8926f34a185941bf19b30c22abe24a50b471,1,https://github.com/shapely/shapely/commit/99dc8926f34a185941bf19b30c22abe24a50b471,2224,https://github.com/shapely/shapely/pull/2224,gold/patches/shapely__shapely-2224.patch,1,9,2,1
deepset-ai__haystack-9066,deepset-ai/haystack,discovery,db50579bbfdd89aeaf17b73d0dcd50b5ea93f1dc,4b07891bbb3346da18b7d7889a487403f3612ad9,5,https://github.com/deepset-ai/haystack/commit/08720c0ec758c8fc07815788b90d95af59ffaaa1 https://github.com/deepset-ai/haystack/commit/8bedc0567e67d6402358631a60e92c7fdc55dd17 https://github.com/deepset-ai/haystack/commit/dffb660a4d9e8bb2fed331f423525b2f649e4f8d https://github.com/deepset-ai/haystack/commit/3b1bcd95cb25f5a0226297fed6c8d24987ab0da1 https://github.com/deepset-ai/haystack/commit/4b07891bbb3346da18b7d7889a487403f3612ad9,9066,https://github.com/deepset-ai/haystack/pull/9066,gold/patches/deepset-ai__haystack-9066.patch,1,6,3,1
keras-team__keras-19883,keras-team/keras,held_out,ef50ceb0f05df7ba2bd406f935a75fad6a13255d,60a395d5f43dbc7a9827dc826a6b5a430df80d49,2,https://github.com/keras-team/keras/commit/716bc098760d2311868af276c7a0f83d1353cd9b https://github.com/keras-team/keras/commit/60a395d5f43dbc7a9827dc826a6b5a430df80d49,19883,https://github.com/keras-team/keras/pull/19883,gold/patches/keras-team__keras-19883.patch,2,4,0,1
sphinx-doc__sphinx-12196,sphinx-doc/sphinx,discovery,885818bb7f63783ac93ff2f81bb50fe5a1cb5831,e0bf6e78dd916261291d4e3222af4d93c35d15e7,6,https://github.com/sphinx-doc/sphinx/commit/bf57bf54653f9bffffde880584719ca11bbf485f https://github.com/sphinx-doc/sphinx/commit/17c9f411762eba20d5e5715ed827d91ecd27df8a https://github.com/sphinx-doc/sphinx/commit/e8d65586e28dc4c6fbb31d8b98ae08382b45213c https://github.com/sphinx-doc/sphinx/commit/061d412e0b5439a661b8dbb9ba8222086a7bf59c https://github.com/sphinx-doc/sphinx/commit/08b49d0dabf0d1148c50945f421e66d9922fc49c https://github.com/sphinx-doc/sphinx/commit/e0bf6e78dd916261291d4e3222af4d93c35d15e7,12196,https://github.com/sphinx-doc/sphinx/pull/12196,gold/patches/sphinx-doc__sphinx-12196.patch,1,18,5,1
instructlab__instructlab-1002,instructlab/instructlab,discovery,4aa80b1f403f96dc3f6503c83dbea21b18e8a337,25005897c8ad2c2d06bf8e16c4f1066f5be42009,1,https://github.com/instructlab/instructlab/commit/25005897c8ad2c2d06bf8e16c4f1066f5be42009,1002,https://github.com/instructlab/instructlab/pull/1002,gold/patches/instructlab__instructlab-1002.patch,4,108,15,1
deepset-ai__haystack-6713,deepset-ai/haystack,discovery,1841aec11e479ed75d912bb01db7cc90dd2c4e47,fbbe374588b982b319706c255481810f9f7971e6,15,https://github.com/deepset-ai/haystack/commit/28acc00536cca2834d3424edc5bb1a608f1d4e94 https://github.com/deepset-ai/haystack/commit/8585471d83c1f888809d23282cbb7f84073bb87e https://github.com/deepset-ai/haystack/commit/25f2d03dd2425db229f2ff52e41441ea95c23ae5 https://github.com/deepset-ai/haystack/commit/b558137f805b60024cc6976293b898edd85c5f0b https://github.com/deepset-ai/haystack/commit/56442476c51d3fc095423bbfb87b2915e47477af https://github.com/deepset-ai/haystack/commit/2cf658abae6cf8510ac735e02b266740fc4fa061 https://github.com/deepset-ai/haystack/commit/e854c6f3dbf43726685e9bd07e748fcf7e549142 https://github.com/deepset-ai/haystack/commit/202754f91d6e727c48feaea629db8d5e099acbcd https://github.com/deepset-ai/haystack/commit/e47c9fd78f01221cbd5cd57a7dcd5e332dbabcd9 https://github.com/deepset-ai/haystack/commit/2f0b92697b5233fae468c534a132710658138e30 https://github.com/deepset-ai/haystack/commit/af290b58f352a96c4cb2f519652dbaf4e70f7e2f https://github.com/deepset-ai/haystack/commit/d032a1eb9fbb1a82605809f6c3e67687fcb5f2bd https://github.com/deepset-ai/haystack/commit/69365c9d5c195cad959e3cab67d0af9943c0d791 https://github.com/deepset-ai/haystack/commit/8bbbfff377d48f42cafccc0bfbbfadd4f0eb69ba https://github.com/deepset-ai/haystack/commit/fbbe374588b982b319706c255481810f9f7971e6,6713,https://github.com/deepset-ai/haystack/pull/6713,gold/patches/deepset-ai__haystack-6713.patch,4,148,14,2
reata__sqllineage-540,reata/sqllineage,discovery,a93b89479e6f8764c4bd617c35752bb2e61589f9,df79cf033a08506bc351dce5cfcc7b9e08b1022b,12,https://github.com/reata/sqllineage/commit/025dc7e54ebf628491b341082175c024df26ca5d https://github.com/reata/sqllineage/commit/1e082d79aec0f3b42a1788eb71f51b97a5855fd8 https://github.com/reata/sqllineage/commit/b14b75697ad3e59be9c313a1742e3c1be8dc98e9 https://github.com/reata/sqllineage/commit/37be649bdb68d64cc16351c4b1a650047324f947 https://github.com/reata/sqllineage/commit/dd8ab85e065902b3e336f4bbabff4c61e88524d3 https://github.com/reata/sqllineage/commit/dd43a32d832063c53ae143a6c5e75bd7ff59ed9e https://github.com/reata/sqllineage/commit/bec8d733fcb6d9e2be976ca9e7d79b8e54bb5987 https://github.com/reata/sqllineage/commit/91a549defc0cd58f8ce037b5f31f49f4741ca3f9 https://github.com/reata/sqllineage/commit/5515b873e94de64dc07838a8e874d0f141ea3299 https://github.com/reata/sqllineage/commit/452e5d1dfc5766f58cce0a6f2fb123847df08562 https://github.com/reata/sqllineage/commit/6c3803256df57737479308b38b791a8ff00ca030 https://github.com/reata/sqllineage/commit/df79cf033a08506bc351dce5cfcc7b9e08b1022b,540,https://github.com/reata/sqllineage/pull/540,gold/patches/reata__sqllineage-540.patch,8,124,54,2
shapely__shapely-2226,shapely/shapely,discovery,74eddd6af20566771ae4551a21e389e9ec188e66,c98f5e43a9adfeb213c247800070c7b004ebfd5c,2,https://github.com/shapely/shapely/commit/06bf454e2b7723dba375f1c633942dec5469a35f https://github.com/shapely/shapely/commit/c98f5e43a9adfeb213c247800070c7b004ebfd5c,2226,https://github.com/shapely/shapely/pull/2226,gold/patches/shapely__shapely-2226.patch,2,4,3,2
python-babel__babel-1164,python-babel/babel,discovery,6bbdc0e8e91a547c9f89c175d365c9abeeb45fb2,9327e5f546d89525f1d7110102559f2c37fcf5d8,5,https://github.com/python-babel/babel/commit/66fcd53ba29cfcf9534df8e578a31e33478f2829 https://github.com/python-babel/babel/commit/4d1c8825e80ec91534c4c1ccc0108a323c23638c https://github.com/python-babel/babel/commit/ed4595bb6a60dec283491d3176f1e4c8c3a892ba https://github.com/python-babel/babel/commit/af558d43ebea1ea8cc680ea3654c4ed778a72432 https://github.com/python-babel/babel/commit/9327e5f546d89525f1d7110102559f2c37fcf5d8,1164,https://github.com/python-babel/babel/pull/1164,gold/patches/python-babel__babel-1164.patch,9,227,159,1
pypsa__pypsa-964,PyPSA/PyPSA,discovery,48f526719d95454efed652e147fcdb0c5a8edf83,e9d4a1e5aaa2ba0ef81cf782cacf59ccab43b8cb,1,https://github.com/PyPSA/PyPSA/commit/e9d4a1e5aaa2ba0ef81cf782cacf59ccab43b8cb,964,https://github.com/PyPSA/PyPSA/pull/964,gold/patches/pypsa__pypsa-964.patch,1,8,6,1
